disclosure_text,is_renovation_candidate
Agent relying on seller and public record for all info. Buyers and buyer agents advised to do their own due diligence.,False
"Offers, if any, will be due on Tuesday, July 30th by 11am. Offers to be submitted in one clean PDF file. Sellers are installing a brand new septic system in August 2024 at their expense. No central AC in the basement.",False
"Updates include - interior painting, remodeled bathroom, custom built-ins, interior lighting, fence, chimney, exterior painting garage,  insulation, washer/dryer & landscaping. Subject to seller finding suitable housing.",False
Rentals are restricted for first two years of ownership. See Master Deed Amendment attached in MLS,False
Solar Panels are owned!  You get all the savings.  The septic is rated for 5 bedrooms. Public record has it as a 4 bedroom.  The upstairs Den has a walk-in closet and could be a 5th bedroom,False
See attached. 1 Bedroom Unit moving out Sept 1st. If offers Please due by 8/20/24 10am.,False
Solar Panels are owned and will convey with the sale. Free electricity.,False
"Seller nor agent/broker, make any representations as to the accuracy of any information contained herein. Buyer(s) / buyer(s) agent must conduct their own due diligence, verification, and research are relying solely on the same. Room count, size, renovations and more. Sold ""as is"" and ""where is.""",True
"Buyer or Buyer Agent to do their own due diligence, all information deemed reliable but not guaranteed. Measurements are approximate per floor plans",False
Condo association has earmarked $1074 of reserve funds to repair fence.,False
Seller is working on finishing basement so bring your ideas.,False
Seller has not occupied property. List agent has ownership interest. Three windows in dining area as well as skylights have broken seals. No escalation clauses.,False
"While information in this listing is deemed accurate, it is provided for marketing purposes only. All information shall be independently verified by buyer/broker. Seller reserves the right to accept an offer at any time. All offers presented as they come in.",False
All descriptions and measurements are approximate. Buyers and buyers agents to exercise all due diligence.,False
"new retaining wall 2024, new W&D, new gas hookup, new furnace 2023, water heater is electric",False
"Solar lease transferred to buyer at closing. New/recent roof, elec panel, heat, central air, hot water, generator, pool, bay window, mini split. Buyer to do own due diligence.",False
Some photos virtually staged. Flood zone. House on steel H beam pilings enabling flood insurance coverage. Buyer and buyers agent to use all due diligence pertaining to listing as seller has never lived in the property.,False
All data is approximate - buyer and buyer agent responsible for due diligence. Upstairs bath unheated,False
Buyers to perform due diligence regarding title V. Property is believed to be on septic. Seller has not lived in this property and makes no representations or warranties.,False
"No representations/warranty are made by the seller or their agents about the property.  Sq. footage inclusive of loft/bedroom. Certified de-leaded. Pets allowed/approved by Trustees. SS appliances, Roof sealed, and new gutters.",False
Buyer and Buyer's Agent to verify all information and perform their own due diligence.,False
Buyers and buyers agents to perform due diligence. Some photos may be virtually enhanced. WELCOMING SHOWINGS FOR BACK UP OFFERS,False
Woodstove and light fixture in front small bedroom do not remain,False
Buyer Agent to perform all due-diligence. Seller never occupied. Neither seller or listing agent make any representations as to the accuracy of any information contained herein. Buyer/buyer agent must conduct their own due diligence & verifications. AS-IS CONDITION,False
"In March of 2024, a 3rd party company hired by the town of Dartmouth assessed the property as a multi family.  After listing the property publicly on MLS, the town became aware and said it was assessed incorrectly and is still considered a single family.",False
Davisville Rd just past Shaker rd entrance 375-378. Take a right at the first building.,False
3 bedroom septic system has been updated for full compliance as of April 2024,False
"Flood insurance $2,430/year. Home not currently heated, Seller getting costs to add heat & AC. With AC the Summer rental estimate is $5800/week. Deeded rights to a beach steps away! Assessor confirmed legal 3 BR home. Shared septic, passed Title 5 inspection. Being sold mostly furnished.",True
"Property for sale in AS IS condition. Buyer to assume Sewer Betterment. Sewer Betterment remaining is $10,007.99 at $435.13 annually divided between 3rd and 4th quarters at 0%  with apx 23 years remaining.",True
Two panel electric cooktop not functional.   Sold as-is.  Replacement approx. $500,True
Open house being held Saturday 4/13/24 11am-1pm and Sunday 4/14/24 from 12-2pm. Please note Town Field Card has property listed as a one bedroom - it shows as a 2 bedroom and does have a 2 bedroom septic. Fireplace should be inspected prior to use.,False
"title V in process, not in flood zone, furniture negotiable, shed in disrepair",False
Seller is licensed MA RE agent,False
"3 bedroom septic system, one bedroom currently used as an office. Hot tub and all appliances to remain. HOA Beach, walking trails and common area maintenance.",False
Seller/builder may adjust specs as needed. Upgrades to be discussed directly with builder.,False
Occasional seepage with driving rain in basement; sump pump; Buyer and agent to verify all information. Buyer acknowledges and accepts that Seller makes no warranties or representations /guarantees on property.,True
Historical area - exterior work needs approval,False
"$300/year Clark Shores Association membership fee includes the cost of maintaining roads, beaches, the community hall, boat ramp, and association events/activities. Members may purchase boat ramp keys for a $20 two year fee. Property is connected to community well paying $225/mo.",False
